"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YBR112C",5709.2417464667,-0.309417943951532,0.462961468190454,-0.668344916826303,0.503913447862482,0.693876080557877
"YDL109C",779.533165737323,-0.0870043123362318,0.130327704465707,-0.667581100218989,0.504401025269317,0.694410335479358
"YGL134W",1854.680199043,-0.0705504522343987,0.105831610682419,-0.666629297045353,0.505008950693238,0.694792815302868
"YPL033C",17.060084113732,-0.36013096817536,0.540440014992221,-0.666366216758661,0.505177050564397,0.694792815302868
"YML034C-A",7.39592921495913,0.500460681916979,0.751013760357689,0.666380176148333,0.505168130221337,0.694792815302868
"YML108W",1023.80368719614,-0.0781511227806776,0.117255528979966,-0.666502666957649,0.505089859581384,0.694792815302868
"YCR024C-B",17566.5985670653,-0.0620679171542868,0.0931022765665927,-0.666663796452838,0.504986908863766,0.694792815302868
"YIR021W",2070.87173205996,-0.0773506883650721,0.11612306576777,-0.666109595485213,0.505341051728485,0.694881316052598
"YLR048W",117319.709001619,0.0816828755219063,0.122764308834263,0.665363380428276,0.505818101075058,0.695400161434618
"YFL002W-A",55.6339142514373,0.248669200332373,0.373895228539863,0.66507722311268,0.506001102023329,0.695514623380381
"YMR216C",9285.91065603904,0.0533407595150723,0.0802486030674441,0.66469393205814,0.506246275704566,0.695577395170038
"YNL046W",1168.77181880134,0.09438110719286,0.141976031019001,0.664767894379499,0.506198960540077,0.695577395170038
"YDR433W",230.879631581104,0.133249128463689,0.200598672987872,0.664257277872149,0.506525659451424,0.695687103280437
"YOR015W",1508.01442587802,0.0790404733069662,0.118972250180365,0.664360581456086,0.506459555565079,0.695687103280437
"YMR079W",14140.9487408733,-0.0695832789868386,0.10496666207655,-0.662908371194015,0.507389240019813,0.696735953260764
"YDL186W",16.4271303718579,-0.343534401547471,0.519826327847675,-0.660863798434112,0.50869966409082,0.698397865269795
"YDR509W",0.485105739665989,-2.34368120556828,3.54792406670507,-0.6605781751538,0.508882869188037,0.698497908396666
"YJR007W",18945.5416408665,-0.0522911367522772,0.079176466384943,-0.660437869228039,0.508972877178181,0.698497908396666
"YDR080W",3334.08359511035,-0.0713044142224104,0.108101039156902,-0.659608961935291,0.509504801642716,0.698540499774805
"YDR401W",83.7962680798006,-0.192719578675074,0.291943807449673,-0.660125591834299,0.509173236935755,0.698540499774805
"YDR301W",5541.46732202739,-0.0701558270974704,0.106349678596929,-0.659671265800102,0.509464810037331,0.698540499774805
"tR(ACG)E",4.77378636253722,0.699960094832127,1.06087146441857,0.659797268857403,0.509383936217016,0.698540499774805
"YCL014W",4337.73540697626,-0.0989343088095209,0.149942057908154,-0.659816933219114,0.509371315446767,0.698540499774805
"YBR260C",3835.33388357748,-0.0527501434225461,0.0800276023489725,-0.6591493668962,0.509799857284005,0.69880762823695
"YOR250C",1909.439930525,0.0596677736114316,0.0906009519507297,0.658577777901053,0.51016693670451,0.699035969668019
"YGL036W",3688.34088533947,-0.102035631559501,0.154899737215718,-0.658720494905698,0.510075269655005,0.699035969668019
"YJL179W",1909.66234516661,0.07020440019012,0.106645113209115,0.65829927014527,0.51034584688733,0.699143730912643
"YIL048W",7631.26321783752,0.0468198347682622,0.0711433836761426,0.658105256581475,0.510470498358188,0.699177133186338
"YDL096C",7.44161569568022,0.514215539009708,0.782056718397924,0.657516938238316,0.510848583389379,0.69955757501456
"YOR215C",4548.08696938201,-0.0761908085722339,0.115996692202221,-0.656836045284875,0.511286344463762,0.699882151540206
"YKR056W",5026.18791555691,0.0565132213387176,0.0860367049445988,0.656850135940328,0.511277283286353,0.699882151540206
"YLR381W",1263.26570575387,-0.0730131562912249,0.111262855658233,-0.656222203351492,0.511681164813399,0.700285134885934
"YGR085C",25785.4891647787,-0.0652351000444269,0.0994444973458545,-0.655995070471803,0.511827295976194,0.700347671672292
"YGR178C",12097.0531553262,-0.068013399444416,0.103770482314858,-0.655421444780906,0.512196448188011,0.700715290016676
"YLR018C",2925.29804036387,-0.0633948983846844,0.096749539550828,-0.655247546179582,0.512308386661274,0.700730949429005
"YDR179W-A",1056.76322640184,-0.067445601519731,0.102976175423173,-0.654963162523451,0.512491471814203,0.70084389742311
"YDR545W",11.0151839629729,-0.422826031066144,0.645760054796127,-0.654772663508328,0.512614133455299,0.700874186781138
"YNL170W",127.599339381293,-0.127382050319939,0.194621842417956,-0.654510556150129,0.512782928463762,0.700967527970558
"YDR544C",4.21943281996796,0.871112648582578,1.331592583704,0.65418857032041,0.512990324359591,0.701113589133561
"YDR060W",19224.9613025505,0.0705469487975458,0.107880429738034,0.653936482908486,0.513152728131185,0.701198113513375
"YGR240C-A",32.0838347386776,0.275034507192102,0.421375228830762,0.652706871154414,0.513945271918099,0.701319056963778
"YLR233C",1122.39621055847,0.073312942498212,0.112247496670146,0.653136548012753,0.513668252197414,0.701319056963778
"YPL101W",4075.03130562033,-0.0589308003662575,0.0902806018283735,-0.652751523281678,0.513916480340665,0.701319056963778
"YMR143W",53658.5941711538,0.0731991141349995,0.112061076278259,0.653207309496462,0.513622638561718,0.701319056963778
"YNL080C",3056.71332819932,-0.0612487983257875,0.0938156830307492,-0.652863107181264,0.513844534996477,0.701319056963778
"YKR084C",7554.83705234398,-0.0523624486070655,0.0801856738503696,-0.653015009947742,0.5137466018995,0.701319056963778
"tA(AGC)H",3.39382139950022,0.719649373959181,1.10178301662019,0.653167967833416,0.513647998372985,0.701319056963778
"YBL034C",3242.51837244522,-0.0976624434151342,0.149714578579097,-0.652324204777007,0.514192048626333,0.701453827347692
"YHR144C",1621.49119688688,0.0670238756177812,0.102759252939338,0.652241756344295,0.514245226645834,0.701453827347692
"YNL145W",21544.9524490856,-0.0948012646206731,0.145400059072772,-0.6520029305712,0.514399281875729,0.701526734308519
"YOR135C",3.30615608442472,-0.782393438672902,1.20195192107498,-0.650935719602793,0.515087982336866,0.702183328632649
"YNL285W",10.2764561300344,-0.433372304970257,0.66591851173247,-0.650788793726105,0.515182835118978,0.702183328632649
"YAR068W",2.40192541291056,-0.850798790128215,1.30716893349788,-0.650871336003638,0.515129546148465,0.702183328632649
"YDR512C",651.678376844437,-0.0751776547469789,0.115585477915548,-0.650407439608523,0.515429073002554,0.702381654494198
"YAL016C-B",0.687675137749773,1.59114543672398,2.44809310161774,0.649952992258555,0.51572258647797,0.702644313308106
"YDL061C",7021.12692482609,-0.0870944368065868,0.134100236657246,-0.649472655512131,0.516032915370282,0.702929775127363
"YDR121W",1317.07862941361,0.0780417701124585,0.12019696679072,0.649282358749872,0.516155886281516,0.702959959968947
"YLR172C",7377.35827228177,0.0866411748441429,0.133492247909122,0.649035252617258,0.516315590424858,0.702987457516721
"YPL161C",1830.54405156595,0.0584961545371143,0.0901509834635512,0.648868734313529,0.516423225281038,0.702987457516721
"YNL026W",3453.68404113626,-0.0790498741592576,0.121843283296494,-0.648783191166128,0.516478523570652,0.702987457516721
"YJL051W",2095.73670732517,0.0743676773856799,0.114684326632763,0.648455456549147,0.516690411885149,0.703137461780866
"YIL069C",31265.5515520829,0.0760218670977783,0.117263259449342,0.648300818643202,0.516790404650357,0.703137461780866
"YBR027C",100.882857754686,-0.163036957607164,0.252076142800536,-0.646776627870622,0.517776520950743,0.70403424730744
"YJL220W",0.531059097247165,2.58254053511858,3.99283862895213,0.646793115151847,0.517765848853926,0.70403424730744
"YKL173W",5038.5346660214,0.0730154378290451,0.112912004045022,0.646657885904952,0.517853385119728,0.70403424730744
"YAR064W",0.531059097247165,2.58254053511858,3.99283862895213,0.646793115151847,0.517765848853926,0.70403424730744
"YDR209C",3.36235368458258,1.20185367355701,1.86066736603959,0.645926131393998,0.518327195426213,0.704541039708963
"YLL012W",1956.2121013314,-0.0706667438031533,0.109528254418688,-0.645191911239806,0.518802827371278,0.704912727057662
"YML124C",13564.2796317326,-0.0526129894317047,0.0815425269685921,-0.645221473844805,0.51878367219411,0.704912727057662
"YHR141C",62314.5712078089,0.0874218951820274,0.135770224365417,0.643895932194507,0.519642919767227,0.705916633457408
"YJL045W",103.685199540565,0.197596067179055,0.306953126485363,0.643733684818738,0.519748142784773,0.705922049014068
"YDL108W",1604.82217286788,-0.0602947763955533,0.0939393475226071,-0.641847936840768,0.520971921151362,0.706286882577145
"YGL145W",2993.2301014267,-0.0526977199539397,0.0819781857608493,-0.642826130693744,0.520336925560382,0.706286882577145
"tM(CAU)M",12.7156070474189,0.401715805163327,0.626089895436056,0.641626399166755,0.521115787971376,0.706286882577145
"YML081C-A",3089.1409382701,0.0848369392798631,0.132120257171772,0.642119089804414,0.520795861945924,0.706286882577145
"YBL058W",11852.3849745528,-0.0507337677947781,0.0789968345774199,-0.64222532543449,0.520726891670055,0.706286882577145
"YKR014C",5196.04799454318,-0.104563738132553,0.162794929652598,-0.642303408071065,0.520676201875579,0.706286882577145
"YKR022C",1968.75340854324,-0.0765151464719831,0.119176133818178,-0.642034139056056,0.52085101704034,0.706286882577145
"YKL109W",15893.4769524724,0.0642307441853042,0.0998686383115004,0.643152297570755,0.520125282702155,0.706286882577145
"YHL029C",3642.05601324272,0.0513313773984161,0.0799993057793661,0.641647785544357,0.521101898741276,0.706286882577145
"YFR001W",3552.32552869135,0.0699435402775626,0.109013723403262,0.641603076145089,0.521130935158384,0.706286882577145
"YFR031C-A",54957.0592561497,-0.0729420834826384,0.113547458276655,-0.642392921776524,0.520618094371597,0.706286882577145
"YLR410W-B",877.617458267302,0.172714038411409,0.269544287529925,0.640763119093125,0.521676598125946,0.70675168423008
"YAL034C-B",4.52169936830152,0.811949551817014,1.26698905464089,0.64084969703795,0.521620340740724,0.70675168423008
"YDR159W",5802.31209354699,-0.0641723136956023,0.100210881601949,-0.640372708729409,0.521930321201373,0.706820767088206
"YHR100C",1148.52722164134,0.0618312033213533,0.096546993586761,0.640425983495688,0.52189569482284,0.706820767088206
"tE(UUC)G1",46.4466315103814,0.290210068518996,0.453416730793822,0.640051521722432,0.522139104402485,0.706966208737578
"YOL087C",9908.1116424202,-0.0524126993492646,0.0819607436910047,-0.639485404706216,0.522507205490253,0.707327265362752
"YBL111C",17.1841105155375,-0.319461663333062,0.500414793550245,-0.638393723468102,0.523217415661375,0.708151211064979
"YDL183C",503.148855419809,-0.0951761896757477,0.149171259522173,-0.638033023121325,0.523452183719142,0.708331472360485
"YDL210W",194.585888733923,-0.128008133702199,0.200872495828649,-0.637260632293803,0.523955089364816,0.708366057428709
"YMR191W",3446.15617194737,0.0901344925412762,0.141457157735212,0.637185802290719,0.524003824530047,0.708366057428709
"YMR127C",1059.78532224701,0.0654992645692553,0.102806698706524,0.637110863332283,0.524052632984403,0.708366057428709
"YML039W",1354.10438333994,-0.318591417076776,0.500146576797038,-0.636996096458463,0.524127386255034,0.708366057428709
"SCR1",3330308.53535776,0.0939092428221244,0.147396918868732,0.63711808593338,0.524047928734329,0.708366057428709
"YHR165C",14042.3891219209,-0.122565816667184,0.192440700652169,-0.63690173779152,0.524188850757513,0.708366057428709
"YFR056C",2.63773831242031,0.856198014306942,1.34337109865075,0.637350330944953,0.52389667363263,0.708366057428709
"YKL104C",24175.0407986114,0.0459763744885755,0.0722205201205015,0.636610957825601,0.524378285798158,0.708484748473271
"YDR073W",2713.08360628331,-0.0976307844055307,0.153456451646784,-0.636211663685869,0.524638471939417,0.708698966453614
"tC(GCA)P1",6.08667741507162,0.552910739071726,0.870145052872042,0.635423642583225,0.525152152429438,0.70925546366269
"YPL038W-A",43.7191788511308,-0.204637997191454,0.322368606018167,-0.63479505563244,0.525562088433493,0.709353411668575
"YPL076W",851.314701152478,-0.0621667878389001,0.097949140108962,-0.634684365475222,0.525634292496505,0.709353411668575
"YBR226C",16.8116969858275,-0.339395460930377,0.535006235389164,-0.63437664550489,0.525835047313188,0.709353411668575
"YKL149C",1264.55331401034,-0.0728978595845604,0.114889652753294,-0.63450326324074,0.525752437852297,0.709353411668575
"YER024W",1554.37969752975,-0.0687297937255484,0.108284253451582,-0.634716420299101,0.525613382360117,0.709353411668575
"HRA1",11.8626123821393,-0.390076184215922,0.614372277663887,-0.634918270888073,0.525481720116831,0.709353411668575
"YNL022C",3644.84709064989,0.0797832967941764,0.125824702951602,0.634082933816777,0.52602669976131,0.709474695828939
"tV(AAC)J",1.6986647635144,-1.18506375766848,1.86953231590159,-0.633882467603654,0.526157528265,0.709513913090668
"tK(CUU)P",3.64648198881978,0.703062504330234,1.11035997401304,0.633184301293967,0.526613296170603,0.709874220254992
"YHR158C",7322.67799098198,-0.0813234880585684,0.128440400420759,-0.633161277854634,0.526628329467815,0.709874220254992
"YGL171W",5114.21402255299,0.0575804104660494,0.0909789059526062,0.632898470949353,0.526799946390074,0.709968308113256
"YOR281C",3805.12773955179,0.0581267564447661,0.0918768692407907,0.632659307234638,0.526956148758632,0.710041589428781
"YBR014C",2830.86065849029,-0.056752690892561,0.0897399458550705,-0.632412805153864,0.527117168689151,0.710121332548194
"YJR063W",3104.85620295192,0.090577191419416,0.143272355227048,0.632202850828239,0.527254334715275,0.710168915582309
"YER039C-A",81.6818136657375,-0.186765071369408,0.295641490385178,-0.631728216246239,0.527564487066043,0.710449433818369
"YMR148W",1046.42217393759,0.0836829229984969,0.132536765675068,0.631394032985964,0.527782916595629,0.710606348218058
"YDL082W",46512.879092688,0.066417972918281,0.105299445690978,0.630753300574797,0.528201842290546,0.711033097739764
"YOR209C",16633.3458224372,-0.0451811730089759,0.0716905570460072,-0.630224884150099,0.528547460611848,0.711202168477969
"YOR245C",4031.10950158552,-0.0694712348247657,0.110251643691497,-0.630115184669337,0.528619225558232,0.711202168477969
"YFR040W",10928.262450094,-0.0554092951838846,0.0879382127683169,-0.63009348768398,0.528633420223908,0.711202168477969
"YPR177C",6.86830917126375,0.56444643557795,0.896841233499599,0.629371637358155,0.529105781872363,0.711700350500769
"YPL199C",3473.33937161462,-0.0538777116417188,0.0856931921015679,-0.628728027517755,0.529527125827502,0.712129729680843
"YDR338C",2329.60754120329,-0.0542125494091104,0.0862857840796794,-0.628290627330321,0.529813570439746,0.712240221067351
"YLR441C",143481.571107298,0.0595703598061688,0.0948110267464896,0.628306240849506,0.529803344103889,0.712240221067351
"YBL109W",6.20284481467065,0.664762040891455,1.0590039896196,0.627723830511952,0.53018487141729,0.712464657620497
"YNL258C",4481.04924081755,-0.0492786970973788,0.0784934482886848,-0.627806500692141,0.530130707061248,0.712464657620497
"YDL113C",4655.39819854817,-0.063131375482861,0.100644859311661,-0.627268753860203,0.53048308164918,0.71272804014253
"YJL098W",3810.04322091085,-0.0719500431563822,0.114739293598118,-0.627074133891672,0.530610641467018,0.712762088797826
"YMR228W",1284.8198666399,-0.0758190724939554,0.120950554481806,-0.626860065410948,0.53075096640816,0.712813268251945
"YBL005W-B",11801.7917855941,-0.132126996350329,0.21121025563502,-0.625570931454437,0.531596410126826,0.713811239710063
"YLR122C",19.4265561080287,0.286631973487556,0.458404022390208,0.625282413520284,0.531785720268497,0.713927960614599
"YGL256W",3514.0385194406,0.0652612902812699,0.10441003275748,0.625048077830379,0.531939504036728,0.713996951231589
"YDL166C",793.982154491329,-0.100128584516288,0.160247243081709,-0.624838110102353,0.532077315363685,0.714044480375477
"YCR002C",6443.130641279,-0.0715326305609679,0.114641432349943,-0.623968395148922,0.532648341188174,0.714673250549382
"YKL065C",11289.0648489036,-0.077250293500018,0.123853546014602,-0.623722904880822,0.532809578014254,0.71475205607799
"YDR457W",14772.9793289835,-0.112677444101248,0.180814069778777,-0.623167457262078,0.533174484457751,0.714966476946904
